text,label
tree collapse public issue,fallen_trees
tree fallen after rain,fallen_trees
tree down causing inconvenience,fallen_trees
tree collapse needs removal,fallen_trees
tree fallen access blocked,fallen_trees
tree down urgent clearance,fallen_trees
Electric pole damaged and leaning dangerously,damaged_electric_poles
Electric pole broken near main road,damaged_electric_poles
Damaged electric pole causing safety risk,damaged_electric_poles
Electric pole tilted and about to fall,damaged_electric_poles
Broken electric pole near residential area,damaged_electric_poles
Electric pole damaged due to accident,damaged_electric_poles
Electric pole cracked and unstable,damaged_electric_poles
Damaged electric pole near school,damaged_electric_poles
Electric pole bent dangerously,damaged_electric_poles
Broken electric pole blocking road,damaged_electric_poles
Electric pole damaged after storm,damaged_electric_poles
Electric pole leaning on wires,damaged_electric_poles
Damaged electric pole near junction,damaged_electric_poles
Electric pole partially broken,damaged_electric_poles
Electric pole damaged and unsafe,damaged_electric_poles
Broken electric pole near houses,damaged_electric_poles
Electric pole damaged causing power risk,damaged_electric_poles
Electric pole leaning towards road,damaged_electric_poles
Damaged electric pole in colony,damaged_electric_poles
Electric pole damaged due to erosion,damaged_electric_poles
Electric pole broken at base,damaged_electric_poles
Damaged electric pole near market,damaged_electric_poles
Electric pole damaged affecting power lines,damaged_electric_poles
Electric pole bent and unstable,damaged_electric_poles
Broken electric pole creating hazard,damaged_electric_poles
Electric pole damaged near footpath,damaged_electric_poles
Electric pole cracked and leaning,damaged_electric_poles
Damaged electric pole on roadside,damaged_electric_poles
Electric pole damaged due to collision,damaged_electric_poles
Electric pole broken and unsafe for public,damaged_electric_poles
Electric pole damaged near apartment,damaged_electric_poles
Electric pole tilted dangerously after rain,damaged_electric_poles
Damaged electric pole threatening collapse,damaged_electric_poles
Electric pole damaged in residential street,damaged_electric_poles
Electric pole broken near traffic signal,damaged_electric_poles
Damaged electric pole with exposed wires,damaged_electric_poles
Electric pole damaged causing danger,damaged_electric_poles
Electric pole leaning near road edge,damaged_electric_poles
Damaged electric pole needs repair,damaged_electric_poles
Electric pole broken due to vehicle hit,damaged_electric_poles
Electric pole damaged near bus stop,damaged_electric_poles
Electric pole bent severely,damaged_electric_poles
Damaged electric pole near park,damaged_electric_poles
Electric pole damaged creating electrical risk,damaged_electric_poles
Electric pole cracked at bottom,damaged_electric_poles
Damaged electric pole near crossing,damaged_electric_poles
Electric pole damaged after heavy wind,damaged_electric_poles
Electric pole broken and leaning,damaged_electric_poles
Damaged electric pole blocking walkway,damaged_electric_poles
Electric pole damaged requiring urgent fix,damaged_electric_poles
An electric pole has been damaged and is leaning dangerously,damaged_electric_poles
Broken electric pole posing risk to pedestrians,damaged_electric_poles
Electric pole damaged after a road accident,damaged_electric_poles
Electric pole tilted and may collapse anytime,damaged_electric_poles
Storm caused damage to electric pole,damaged_electric_poles
Electric pole broken and wires are strained,damaged_electric_poles
Damaged electric pole causing safety concerns,damaged_electric_poles
Electric pole leaning towards nearby houses,damaged_electric_poles
Electric pole damaged and could fall,damaged_electric_poles
Electric pole cracked due to soil erosion,damaged_electric_poles
Electric pole damaged near busy road,damaged_electric_poles
Electric pole broken and unstable,damaged_electric_poles
Electric pole damaged and affecting power lines,damaged_electric_poles
Electric pole bent due to heavy vehicle impact,damaged_electric_poles
Damaged electric pole creating danger for traffic,damaged_electric_poles
Electric pole damaged after heavy rainfall,damaged_electric_poles
Electric pole partially broken and unsafe,damaged_electric_poles
Electric pole damaged near residential buildings,damaged_electric_poles
Electric pole leaning dangerously on cables,damaged_electric_poles
Electric pole damaged causing fear of electrocution,damaged_electric_poles
Electric pole broken and needs urgent repair,damaged_electric_poles
Electric pole damaged and leaning on footpath,damaged_electric_poles
Electric pole damaged after collision with truck,damaged_electric_poles
Electric pole unstable and at risk of falling,damaged_electric_poles
Electric pole damaged affecting nearby area,damaged_electric_poles
Electric pole damaged creating electrical hazard,damaged_electric_poles
Electric pole bent and cracked at base,damaged_electric_poles
Electric pole damaged in busy locality,damaged_electric_poles
Electric pole damaged posing danger to children,damaged_electric_poles
Electric pole broken due to aging structure,damaged_electric_poles
Electric pole damaged and wires hanging low,damaged_electric_poles
Electric pole damaged near shops,damaged_electric_poles
Electric pole damaged after storm winds,damaged_electric_poles
Electric pole damaged close to houses,damaged_electric_poles
Electric pole damaged and unstable structure,damaged_electric_poles
Electric pole broken creating public safety issue,damaged_electric_poles
Electric pole damaged near intersection,damaged_electric_poles
Electric pole damaged causing power safety risk,damaged_electric_poles
Electric pole bent due to impact,damaged_electric_poles
Electric pole damaged and leaning towards road,damaged_electric_poles
Electric pole damaged creating hazardous condition,damaged_electric_poles
Electric pole cracked and unsafe to remain,damaged_electric_poles
Electric pole damaged after continuous rain,damaged_electric_poles
Electric pole damaged near sidewalk,damaged_electric_poles
Electric pole damaged requiring maintenance,damaged_electric_poles
Electric pole damaged and about to fall,damaged_electric_poles
Electric pole broken near residential colony,damaged_electric_poles
Electric pole damaged creating risk to vehicles,damaged_electric_poles
Electric pole damaged and unsafe for public movement,damaged_electric_poles
electric pole damaged,damaged_electric_poles
electric pole broken,damaged_electric_poles
pole damaged road side,damaged_electric_poles
electric pole leaning,damaged_electric_poles
broken electric pole,damaged_electric_poles
electric pole bent,damaged_electric_poles
electric pole unsafe,damaged_electric_poles
electric pole cracked,damaged_electric_poles
pole damaged near road,damaged_electric_poles
electric pole falling risk,damaged_electric_poles
electric pole hit by vehicle,damaged_electric_poles
electric pole damaged rain,damaged_electric_poles
electric pole broken base,damaged_electric_poles
pole damaged hazard,damaged_electric_poles
electric pole unstable,damaged_electric_poles
electric pole damaged wires,damaged_electric_poles
electric pole danger,damaged_electric_poles
pole damaged street,damaged_electric_poles
electric pole issue,damaged_electric_poles
electric pole emergency,damaged_electric_poles
pole damaged public area,damaged_electric_poles
electric pole cracked bottom,damaged_electric_poles
electric pole damaged colony,damaged_electric_poles
pole damaged traffic area,damaged_electric_poles
electric pole broken leaning,damaged_electric_poles
electric pole damaged urgent,damaged_electric_poles
pole damaged near house,damaged_electric_poles
electric pole weak,damaged_electric_poles
electric pole damaged accident,damaged_electric_poles
electric pole unsafe road,damaged_electric_poles
electric pole damaged crossing,damaged_electric_poles
electric pole damaged market area,damaged_electric_poles
electric pole bent road side,damaged_electric_poles
pole damaged electrical risk,damaged_electric_poles
electric pole broken public safety,damaged_electric_poles
electric pole damaged junction,damaged_electric_poles
electric pole cracked after rain,damaged_electric_poles
electric pole damaged storm,damaged_electric_poles
pole damaged power line,damaged_electric_poles
electric pole damaged sidewalk,damaged_electric_poles
electric pole broken dangerous,damaged_electric_poles
electric pole damaged park area,damaged_electric_poles
electric pole damaged urgent fix,damaged_electric_poles
pole damaged leaning road,damaged_electric_poles
electric pole damaged school area,damaged_electric_poles
electric pole unstable danger,damaged_electric_poles
electric pole damaged needs repair,damaged_electric_poles
electric pole broken hazard area,damaged_electric_poles
electric pole damaged exposed wires,damaged_electric_poles
electric pole damaged emergency fix,damaged_electric_poles
Concrete structure damaged and unsafe,damaged_concrete_structure
Cracks found in concrete structure,damaged_concrete_structure
Damaged concrete wall near road,damaged_concrete_structure
Concrete structure partially collapsed,damaged_concrete_structure
Concrete structure damaged due to aging,damaged_concrete_structure
Broken concrete pillar near building,damaged_concrete_structure
Concrete structure cracked badly,damaged_concrete_structure
Damaged concrete slab creating danger,damaged_concrete_structure
Concrete structure damaged after rain,damaged_concrete_structure
Concrete wall damaged and unstable,damaged_concrete_structure
Concrete structure broken near sidewalk,damaged_concrete_structure
Cracked concrete structure in public area,damaged_concrete_structure
Concrete structure damaged due to erosion,damaged_concrete_structure
Concrete structure damaged near houses,damaged_concrete_structure
Concrete structure weakened and cracked,damaged_concrete_structure
Damaged concrete beam visible,damaged_concrete_structure
Concrete structure damaged near road junction,damaged_concrete_structure
Concrete structure broken and unsafe,damaged_concrete_structure
Concrete structure damaged after construction failure,damaged_concrete_structure
Concrete wall cracked and falling,damaged_concrete_structure
Concrete structure damaged in residential area,damaged_concrete_structure
Concrete structure damaged near drainage,damaged_concrete_structure
Concrete pillar cracked at base,damaged_concrete_structure
Concrete structure damaged due to water seepage,damaged_concrete_structure
Concrete structure broken near entrance,damaged_concrete_structure
Concrete structure damaged causing safety risk,damaged_concrete_structure
Concrete structure damaged and collapsing,damaged_concrete_structure
Concrete wall damaged near footpath,damaged_concrete_structure
Concrete structure damaged after heavy rain,damaged_concrete_structure
Concrete structure cracked and unsafe,damaged_concrete_structure
Concrete structure damaged near parking area,damaged_concrete_structure
Concrete structure damaged near school,damaged_concrete_structure
Concrete structure damaged and unstable,damaged_concrete_structure
Concrete slab cracked dangerously,damaged_concrete_structure
Concrete structure damaged due to impact,damaged_concrete_structure
Concrete structure broken in public place,damaged_concrete_structure
Concrete structure damaged near market,damaged_concrete_structure
Concrete structure cracked badly at joints,damaged_concrete_structure
Concrete structure damaged near boundary wall,damaged_concrete_structure
Concrete structure broken and exposed,damaged_concrete_structure
Concrete structure damaged near bridge,damaged_concrete_structure
Concrete structure damaged requiring repair,damaged_concrete_structure
Concrete structure cracked and weak,damaged_concrete_structure
Concrete structure damaged after storm,damaged_concrete_structure
Concrete structure damaged near pavement,damaged_concrete_structure
Concrete structure broken and hazardous,damaged_concrete_structure
Concrete structure damaged at base,damaged_concrete_structure
Concrete structure cracked and crumbling,damaged_concrete_structure
Concrete structure damaged urgently,damaged_concrete_structure
Concrete structure has developed serious cracks,damaged_concrete_structure
Damaged concrete structure posing safety risk,damaged_concrete_structure
Concrete wall damaged and may collapse,damaged_concrete_structure
Concrete structure weakened due to water damage,damaged_concrete_structure
Concrete structure damaged after long neglect,damaged_concrete_structure
Cracks spreading across concrete structure,damaged_concrete_structure
Concrete pillar damaged and unstable,damaged_concrete_structure
Concrete structure damaged due to structural failure,damaged_concrete_structure
Concrete structure cracked after heavy rainfall,damaged_concrete_structure
Concrete structure damaged creating danger for pedestrians,damaged_concrete_structure
Concrete slab broken and exposed,damaged_concrete_structure
Concrete structure damaged near residential buildings,damaged_concrete_structure
Concrete wall cracked and leaning,damaged_concrete_structure
Concrete structure damaged due to soil erosion,damaged_concrete_structure
Concrete structure cracked and falling apart,damaged_concrete_structure
Concrete structure damaged near traffic area,damaged_concrete_structure
Concrete structure damaged creating hazard,damaged_concrete_structure
Concrete structure weakened and unsafe,damaged_concrete_structure
Concrete structure damaged due to poor construction,damaged_concrete_structure
Concrete structure cracked at multiple points,damaged_concrete_structure
Concrete structure damaged near public walkway,damaged_concrete_structure
Concrete structure damaged after water leakage,damaged_concrete_structure
Concrete structure broken and unstable,damaged_concrete_structure
Concrete structure damaged posing danger to vehicles,damaged_concrete_structure
Concrete structure damaged near building entrance,damaged_concrete_structure
Concrete structure cracked due to aging materials,damaged_concrete_structure
Concrete structure damaged and collapsing slowly,damaged_concrete_structure
Concrete structure damaged near compound wall,damaged_concrete_structure
Concrete structure cracked and eroding,damaged_concrete_structure
Concrete structure damaged due to heavy load,damaged_concrete_structure
Concrete structure damaged exposing reinforcement,damaged_concrete_structure
Concrete structure cracked near base,damaged_concrete_structure
Concrete structure damaged near drainage line,damaged_concrete_structure
Concrete structure damaged creating structural risk,damaged_concrete_structure
Concrete structure cracked after impact,damaged_concrete_structure
Concrete structure damaged in crowded area,damaged_concrete_structure
Concrete structure damaged and unsafe for public,damaged_concrete_structure
Concrete structure cracked with visible damage,damaged_concrete_structure
Concrete structure damaged near parking lot,damaged_concrete_structure
Concrete structure damaged and weakened,damaged_concrete_structure
Concrete structure cracked and unstable structure,damaged_concrete_structure
Concrete structure damaged due to environmental factors,damaged_concrete_structure
Concrete structure damaged near road divider,damaged_concrete_structure
Concrete structure damaged causing safety concern,damaged_concrete_structure
Concrete structure cracked badly over time,damaged_concrete_structure
Concrete structure damaged and needs inspection,damaged_concrete_structure
Concrete structure damaged after flooding,damaged_concrete_structure
Concrete structure cracked and dangerous,damaged_concrete_structure
Concrete structure damaged in public infrastructure,damaged_concrete_structure
Concrete structure damaged and needs urgent repair,damaged_concrete_structure
concrete structure damaged,damaged_concrete_structure
concrete cracked,damaged_concrete_structure
concrete structure broken,damaged_concrete_structure
damaged concrete wall,damaged_concrete_structure
concrete structure unsafe,damaged_concrete_structure
concrete structure cracks,damaged_concrete_structure
broken concrete structure,damaged_concrete_structure
concrete structure issue,damaged_concrete_structure
concrete structure collapse risk,damaged_concrete_structure
concrete damaged road side,damaged_concrete_structure
concrete structure weak,damaged_concrete_structure
concrete cracked badly,damaged_concrete_structure
concrete structure damaged rain,damaged_concrete_structure
concrete structure damaged erosion,damaged_concrete_structure
concrete structure unsafe public,damaged_concrete_structure
concrete structure damaged urgent,damaged_concrete_structure
concrete structure broken slab,damaged_concrete_structure
concrete cracked base,damaged_concrete_structure
concrete structure damaged water seepage,damaged_concrete_structure
concrete structure hazard,damaged_concrete_structure
concrete structure damaged building,damaged_concrete_structure
concrete cracked pavement,damaged_concrete_structure
concrete structure damaged storm,damaged_concrete_structure
concrete structure damaged sidewalk,damaged_concrete_structure
concrete structure damaged junction,damaged_concrete_structure
concrete structure cracked dangerous,damaged_concrete_structure
concrete structure damaged colony,damaged_concrete_structure
concrete structure damaged aging,damaged_concrete_structure
concrete structure damaged urgent fix,damaged_concrete_structure
concrete structure broken public,damaged_concrete_structure
concrete structure cracked erosion,damaged_concrete_structure
concrete structure damaged support,damaged_concrete_structure
concrete structure damaged foundation,damaged_concrete_structure
concrete structure broken hazard,damaged_concrete_structure
concrete structure damaged inspection,damaged_concrete_structure
concrete cracked structural,damaged_concrete_structure
concrete structure damaged area,damaged_concrete_structure
concrete structure broken road side,damaged_concrete_structure
concrete structure damaged water,damaged_concrete_structure
concrete structure damaged unsafe zone,damaged_concrete_structure
concrete structure damaged wall,damaged_concrete_structure
concrete cracked near base,damaged_concrete_structure
concrete structure damaged exposure,damaged_concrete_structure
concrete structure broken danger,damaged_concrete_structure
concrete structure damaged public safety,damaged_concrete_structure
concrete structure damaged urgent repair,damaged_concrete_structure
concrete structure cracked weak,damaged_concrete_structure
concrete structure damaged infrastructure,damaged_concrete_structure
concrete structure damaged structural risk,damaged_concrete_structure
concrete structure damaged needs attention,damaged_concrete_structure
No electricity in our area,no_electricity
Power cut since morning,no_electricity
No power supply in this locality,no_electricity
Electricity is not available,no_electricity
Power outage in residential area,no_electricity
No electricity for many hours,no_electricity
Electricity supply stopped suddenly,no_electricity
There is no power in my house,no_electricity
Power cut affecting entire street,no_electricity
No electricity since last night,no_electricity
Electricity not working,no_electricity
Power supply interrupted,no_electricity
No electricity in this building,no_electricity
Power cut problem in our area,no_electricity
Electricity gone suddenly,no_electricity
No electricity from yesterday,no_electricity
Power outage causing inconvenience,no_electricity
Electricity supply down,no_electricity
No power in our locality,no_electricity
Electricity cut without notice,no_electricity
No electricity in the neighborhood,no_electricity
Power cut for long time,no_electricity
Electricity unavailable in this area,no_electricity
No electricity in apartment,no_electricity
Power outage issue,no_electricity
No electricity since afternoon,no_electricity
Electricity not restored yet,no_electricity
No power supply in society,no_electricity
Power cut affecting homes,no_electricity
Electricity is off,no_electricity
No electricity since early morning,no_electricity
Power outage in our block,no_electricity
Electricity supply failed,no_electricity
No electricity for whole day,no_electricity
Power cut in housing area,no_electricity
Electricity not available in street,no_electricity
No electricity in houses nearby,no_electricity
Power failure reported,no_electricity
No electricity problem,no_electricity
Electricity supply stopped,no_electricity
No power since yesterday night,no_electricity
Electricity cut issue,no_electricity
No electricity in entire area,no_electricity
Power cut creating problem,no_electricity
Electricity outage,no_electricity
No electricity at all,no_electricity
Power cut for hours,no_electricity
Electricity not coming,no_electricity
No electricity in my area,no_electricity
Power supply not working,no_electricity
There has been no electricity in our area for hours,no_electricity
Power outage affecting daily activities,no_electricity
Electricity supply has been down since morning,no_electricity
No power available in residential locality,no_electricity
Frequent power cuts happening today,no_electricity
Electricity outage causing inconvenience to residents,no_electricity
No electricity after heavy rain,no_electricity
Power failure in this neighborhood,no_electricity
Electricity supply interrupted without notice,no_electricity
No power in homes across the street,no_electricity
Electricity outage affecting shops and houses,no_electricity
Power supply not restored yet,no_electricity
No electricity due to technical issue,no_electricity
Electricity gone for long duration,no_electricity
Power cut reported in multiple buildings,no_electricity
No electricity since last evening,no_electricity
Electricity outage causing problems for residents,no_electricity
Power failure in entire block,no_electricity
No electricity after storm,no_electricity
Electricity supply disruption,no_electricity
No power available since yesterday,no_electricity
Electricity outage impacting work from home,no_electricity
Power cut in our locality since afternoon,no_electricity
No electricity for extended period,no_electricity
Electricity supply failure affecting area,no_electricity
Power outage reported by many residents,no_electricity
Electricity cut repeatedly today,no_electricity
No electricity in housing society,no_electricity
Power cut creating difficulties,no_electricity
Electricity outage after maintenance work,no_electricity
No power supply in residential block,no_electricity
Electricity not restored after outage,no_electricity
Power cut due to fault,no_electricity
No electricity affecting daily life,no_electricity
Electricity supply disrupted since morning,no_electricity
Power failure affecting the entire area,no_electricity
No electricity in multiple streets,no_electricity
Electricity outage causing inconvenience,no_electricity
Power cut for several hours,no_electricity
No electricity due to line issue,no_electricity
Electricity supply unavailable,no_electricity
Power outage impacting residents,no_electricity
No electricity since power line fault,no_electricity
Electricity cut unexpectedly,no_electricity
Power cut disrupting routine,no_electricity
No electricity problem persists,no_electricity
Electricity outage continues,no_electricity
Power supply interruption,no_electricity
No electricity after transformer issue,no_electricity
Electricity not available for long time,no_electricity
no electricity,no_electricity
no power,no_electricity
power cut,no_electricity
electricity gone,no_electricity
power failure,no_electricity
no current,no_electricity
light not working,no_electricity
power outage,no_electricity
electricity off,no_electricity
no power supply,no_electricity
power down,no_electricity
no electricity area,no_electricity
electricity problem,no_electricity
power cut today,no_electricity
no electricity since yesterday,no_electricity
electricity not working,no_electricity
power gone,no_electricity
no electricity issue,no_electricity
electricity unavailable,no_electricity
power cut area,no_electricity
electricity off today,no_electricity
no power in house,no_electricity
power failure area,no_electricity
no electricity street,no_electricity
electricity down,no_electricity
power not coming,no_electricity
no electricity locality,no_electricity
electricity cut,no_electricity
power outage issue,no_electricity
no electricity now,no_electricity
electricity off area,no_electricity
power supply down,no_electricity
no electricity home,no_electricity
power failure today,no_electricity
electricity gone long,no_electricity
no power block,no_electricity
electricity cut sudden,no_electricity
power issue,no_electricity
no electricity society,no_electricity
electricity problem area,no_electricity
power off,no_electricity
no electricity night,no_electricity
electricity outage area,no_electricity
power failure locality,no_electricity
no electricity hours,no_electricity
electricity not restored,no_electricity
power cut long,no_electricity
no electricity complaint,no_electricity
electricity down area,no_electricity
power outage locality,no_electricity
No electricity in our street since morning,no_electricity
Power cut in our area from last night,no_electricity
No electricity supply in this location,no_electricity
Electricity not available since yesterday evening,no_electricity
Power outage in residential colony,no_electricity
No electricity affecting entire building,no_electricity
Electricity supply is completely down,no_electricity
No power in the area since early hours,no_electricity
Electricity has not been restored yet,no_electricity
No electricity problem still unresolved,no_electricity
Power cut reported in our locality,no_electricity
Electricity supply stopped without warning,no_electricity
No electricity across multiple houses,no_electricity
Power outage continuing for many hours,no_electricity
Electricity cut affecting residents,no_electricity
No electricity since power failure,no_electricity
Power supply not available,no_electricity
Electricity outage reported,no_electricity
No electricity issue in this area,no_electricity
Power cut from last night,no_electricity
Electricity supply interrupted suddenly,no_electricity
No electricity problem since morning,no_electricity
Power failure affecting houses,no_electricity
Electricity not coming since yesterday,no_electricity
No electricity in nearby areas,no_electricity
Power cut in residential zone,no_electricity
Electricity outage affecting families,no_electricity
No electricity in entire colony,no_electricity
Power supply failure,no_electricity
Electricity not available in building,no_electricity
No electricity from afternoon,no_electricity
Power cut issue reported,no_electricity
Electricity gone for long duration,no_electricity
No electricity problem persisting,no_electricity
Power outage in housing area,no_electricity
Electricity supply cut off,no_electricity
No electricity affecting daily activities,no_electricity
Power cut since midnight,no_electricity
Electricity supply not restored,no_electricity
No electricity across locality,no_electricity
Power failure causing issues,no_electricity
Electricity not available for hours,no_electricity
No electricity problem in area,no_electricity
Power outage due to fault,no_electricity
Electricity supply stopped,no_electricity
No electricity since yesterday morning,no_electricity
Power cut disrupting life,no_electricity
Electricity outage unresolved,no_electricity
No electricity in housing society,no_electricity
Power supply down in area,no_electricity
There has been a complete power outage in our locality,no_electricity
Electricity supply has failed across the neighborhood,no_electricity
Residents are facing continuous power cuts,no_electricity
No electricity after transformer issue,no_electricity
Power outage affecting homes and shops,no_electricity
Electricity supply disrupted since last night,no_electricity
Frequent electricity failures today,no_electricity
No power available due to line fault,no_electricity
Electricity outage impacting daily routines,no_electricity
Power cut reported after heavy rain,no_electricity
No electricity since electrical fault,no_electricity
Electricity supply unavailable for extended time,no_electricity
Power outage in multiple streets,no_electricity
Electricity failure affecting residential area,no_electricity
No electricity despite repeated complaints,no_electricity
Power supply disruption causing inconvenience,no_electricity
Electricity not restored even after hours,no_electricity
Power cut affecting entire block,no_electricity
Electricity outage due to maintenance work,no_electricity
No power in homes after storm,no_electricity
Electricity supply breakdown reported,no_electricity
Power outage continues without update,no_electricity
No electricity affecting work and studies,no_electricity
Electricity failure in housing complex,no_electricity
Power cut across several lanes,no_electricity
Electricity outage causing major inconvenience,no_electricity
No electricity after cable damage,no_electricity
Power supply interrupted repeatedly,no_electricity
Electricity failure reported by residents,no_electricity
No electricity since evening hours,no_electricity
Power outage not resolved yet,no_electricity
Electricity supply unavailable since afternoon,no_electricity
No power due to transformer failure,no_electricity
Electricity outage affecting many households,no_electricity
Power cut happening frequently,no_electricity
No electricity after electrical issue,no_electricity
Electricity supply disruption in locality,no_electricity
Power failure affecting daily life,no_electricity
No electricity in nearby residential areas,no_electricity
Electricity outage reported in society,no_electricity
Power cut due to technical fault,no_electricity
No electricity problem remains unresolved,no_electricity
Electricity supply failure reported,no_electricity
Power outage causing discomfort,no_electricity
No electricity after power line issue,no_electricity
Electricity not available for residents,no_electricity
Power supply failure continues,no_electricity
No electricity across residential zone,no_electricity
Electricity outage disrupting routine,no_electricity
Power cut affecting families,no_electricity
no power supply area,no_electricity
electricity gone area,no_electricity
power cut locality,no_electricity
no electricity problem area,no_electricity
power failure society,no_electricity
electricity off locality,no_electricity
no power entire area,no_electricity
electricity down locality,no_electricity
power outage society,no_electricity
no electricity housing,no_electricity
electricity cut area,no_electricity
power supply not available,no_electricity
no power residential,no_electricity
electricity problem locality,no_electricity
power off area,no_electricity
no electricity zone,no_electricity
electricity outage problem,no_electricity
power cut housing,no_electricity
no power issue,no_electricity
electricity supply issue,no_electricity
power failure block,no_electricity
no electricity today area,no_electricity
electricity down today,no_electricity
power cut problem area,no_electricity
no power complaint,no_electricity
electricity off block,no_electricity
power outage zone,no_electricity
no electricity since long,no_electricity
electricity cut problem,no_electricity
power not available area,no_electricity
no power locality,no_electricity
electricity failure area,no_electricity
power supply issue,no_electricity
no electricity residential,no_electricity
electricity off society,no_electricity
power cut locality today,no_electricity
no power since night,no_electricity
electricity outage locality,no_electricity
power failure issue,no_electricity
no electricity area today,no_electricity
electricity supply down,no_electricity
power off locality,no_electricity
no electricity zone today,no_electricity
electricity problem today,no_electricity
power outage block,no_electricity
no power complaint area,no_electricity
electricity cut locality,no_electricity
power failure residential,no_electricity
no electricity still,no_electricity
electricity not available area,no_electricity
Water logging on the road after rain,water_logging
Water accumulated on street,water_logging
Road flooded due to water logging,water_logging
Water logging near my house,water_logging
Stagnant water on main road,water_logging
Water logging causing traffic issues,water_logging
Heavy water logging in residential area,water_logging
Water logging problem in locality,water_logging
Water collected near drainage area,water_logging
Water logging making road unusable,water_logging
Water logging outside apartment,water_logging
Road submerged due to water logging,water_logging
Water logging after heavy rainfall,water_logging
Water logging blocking road access,water_logging
Standing water on street for days,water_logging
Water logging near bus stop,water_logging
Water logging on internal road,water_logging
Water logging issue unresolved,water_logging
Water logging affecting pedestrians,water_logging
Water logging in low lying area,water_logging
Water logging near market area,water_logging
Water logging causing mosquito breeding,water_logging
Water logging near school road,water_logging
Water logging near junction,water_logging
Water logging at street corner,water_logging
Water logging problem since yesterday,water_logging
Water logging near drainage line,water_logging
Water logging around houses,water_logging
Water logging on service road,water_logging
Water logging blocking vehicles,water_logging
Water logging in front of shops,water_logging
Water logging making street dirty,water_logging
Water logging near footpath,water_logging
Water logging around residential colony,water_logging
Water logging near parking area,water_logging
Water logging spreading foul smell,water_logging
Water logging outside office area,water_logging
Water logging at road entrance,water_logging
Water logging in society premises,water_logging
Water logging on narrow road,water_logging
Water logging near playground,water_logging
Water logging making walking difficult,water_logging
Water logging near hospital road,water_logging
Water logging affecting daily travel,water_logging
Water logging in front of houses,water_logging
Water logging around street drains,water_logging
Water logging causing slippery roads,water_logging
Water logging across entire street,water_logging
Water logging in colony roads,water_logging
Water logging near residential blocks,water_logging
Water logging making road unsafe,water_logging
Water logging near shops area,water_logging
Water logging near residential gate,water_logging
Water logging problem recurring,water_logging
Water logging on road surface,water_logging
Water logging causing inconvenience,water_logging
Water logging at road bend,water_logging
Water logging near electric poles,water_logging
Water logging around bus route,water_logging
Water logging near sidewalk,water_logging
Water logging near drainage outlet,water_logging
Water logging spreading dirt,water_logging
Water logging blocking footpath,water_logging
Water logging near society entrance,water_logging
Water logging near speed breaker,water_logging
Water logging in inner streets,water_logging
Water logging in front of building,water_logging
Water logging near street light area,water_logging
Water logging causing traffic jam,water_logging
Water logging after drainage overflow,water_logging
Water logging affecting children,water_logging
Water logging near residential lane,water_logging
Water logging around open drains,water_logging
Water logging problem needs fixing,water_logging
Water logging near intersection,water_logging
Water logging on uneven road,water_logging
Water logging near main gate,water_logging
Water logging on approach road,water_logging
Water logging in slum area,water_logging
Water logging making road muddy,water_logging
Water logging around street corners,water_logging
Water logging near bridge area,water_logging
Water logging due to blocked drains,water_logging
Water logging in commercial area,water_logging
Water logging affecting vehicles,water_logging
Water logging near junction road,water_logging
Water logging on service lane,water_logging
Water logging near residential flats,water_logging
Water logging spreading algae,water_logging
Water logging near drainage chamber,water_logging
Water logging on side road,water_logging
Water logging after storm,water_logging
Water logging near crossing,water_logging
Water logging causing health risk,water_logging
Water logging outside houses,water_logging
Water logging around drainage pits,water_logging
Water logging blocking entry,water_logging
Water logging near street shops,water_logging
Water logging near roadside drains,water_logging
Water logging near corner house,water_logging
Water logging causing bad smell,water_logging
Water logging on colony roads,water_logging
Water logging problem severe,water_logging
Water logging near public area,water_logging
Water logging near bus stand,water_logging
Water logging affecting movement,water_logging
Water logging near roadside,water_logging
Water logging near residential road,water_logging
Water logging across neighborhood,water_logging
Water logging in front of gate,water_logging
Water logging making travel difficult,water_logging
Water logging around residential area,water_logging
Water logging on connecting road,water_logging
Water logging near shops and homes,water_logging
Water logging on main street,water_logging
Water logging near drainage cover,water_logging
Water logging blocking daily commute,water_logging
Road completely filled with rain water,water_logging
Street flooded after rain,water_logging
Rain water stagnation issue,water_logging
Drainage overflow causing water logging,water_logging
Water stagnated on road surface,water_logging
Flooded road in residential area,water_logging
Water pooling on street,water_logging
Rain water not draining properly,water_logging
Flood like situation on road,water_logging
Standing rainwater problem,water_logging
Water accumulation on low road,water_logging
Water collected due to blocked drainage,water_logging
Rainwater flooding the street,water_logging
Excess water on road causing issues,water_logging
Water stagnation near houses,water_logging
Rain water overflow on street,water_logging
Flooded internal road,water_logging
Water filled potholes on road,water_logging
Rain water covering road fully,water_logging
Water stagnation for several days,water_logging
Flooded lane after rain,water_logging
Drain water overflow causing stagnation,water_logging
Road waterlogged badly,water_logging
Rain water trapped on road,water_logging
Flooding near residential blocks,water_logging
Water accumulation due to poor drainage,water_logging
Water stagnation outside buildings,water_logging
Rain water pooling problem,water_logging
Street filled with dirty water,water_logging
Flooded road near homes,water_logging
Water logging from rain overflow,water_logging
Standing water after rainstorm,water_logging
Water filled street causing smell,water_logging
Flooded access road,water_logging
Rain water stagnation issue unresolved,water_logging
Drain overflow flooding road,water_logging
Road submerged in rain water,water_logging
Flooding problem after rainfall,water_logging
Water accumulation making road unsafe,water_logging
